Score,Název,IČO,Město,Kraj,Email,Telefon,Typ,Tier
60,"BENU Lékárna, OC Pražská",19223081,Úvaly,Středočeský kraj,benuuvaly@seznam.cz,724226009,Lékárna,Tier 3
60,"BENU Lékárna, Retail Park Kozomín",19223081,Kozomín,Středočeský kraj,kozomin@benu.cz,724234917,Lékárna,Tier 3
60,BENU Lékárna Retail Park Litavka,19223081,Králův Dvůr,Středočeský kraj,benukv@seznam.cz,777 311 933,Lékárna,Tier 3
60,"BENU Lékárna, Retail Park Neratovice",19223081,Neratovice,Středočeský kraj,benuneratovice@seznam.cz,777311933,Lékárna,Tier 3
60,BENU lékárna Uherský Brod OD Kvanto,23202874,Uherský Brod,Jihomoravský kraj,lekarna.ub@mtpharmacy.cz,725318419,Lékárna,Tier 3
60,BENU lékárna Vizovice,23202912,Vizovice,Olomoucký kraj,lekarna.vizovice@mtpharmacy.cz,727 913 221,Lékárna,Tier 3
60,Devětsil,27466507,Vrchlabí,Pardubický kraj,"devetsil@9sil.cz, lekarna@9sil.cz","499 421 932, 499 422 105",Lékárna s OOVL,Tier 3
60,Dr.Max LÉKÁRNA,28511298,Velká Bíteš,Kraj Vysočina,lek665@drmax.cz,225 574 665,Lékárna,Tier 3
60,Dr.Max LÉKÁRNA,28511298,Žďár nad Sázavou,Kraj Vysočina,lek669@drmax.cz,225 574 669,Lékárna,Tier 3
60,Dr.Max LÉKÁRNA,28511298,Nový Bor,Liberecký kraj,LEK755@drmax.cz,225 574 755,Lékárna,Tier 3
60,Dr.Max LÉKÁRNA,28511298,Rousínov,Jihomoravský kraj,lek726@drmax.cz,225 574 726,Lékárna,Tier 3
60,"Dr.Max LÉKÁRNA, OC Shopping",28511298,Pohořelice,Jihomoravský kraj,lek662@drmax.cz,225 574 662,Lékárna,Tier 3
60,Kojetická,49516353,Neratovice,Středočeský kraj,barta.petr@quick.cz,315 682 221,Lékárna (L),Tier 3
60,Kolínská lékárna,05017432,Kolín,Středočeský kraj,lekarny@cedes.cz,774 449 588,Lékárna (L),Tier 3
60,Krajinská lékárna,62353187,Šumperk,Zlínský kraj,krajinska.lekarna@tiscali.cz,583 214 877,Lékárna s OOVL,Tier 3
60,Lázeňská lékárna s.r.o.,25853201,Jeseník,Zlínský kraj,lazen.lek@mybox.cz,724340956,Lékárna (L),Tier 3
60,Lékárna,49828762,Sedlec-Prčice,Středočeský kraj,lek.trnobranska@seznam.cz,317 834 218,Lékárna (L),Tier 3
60,Lékárna,22648461,Prosiměřice,Jihomoravský kraj,dr.nezvedova@seznam.cz,608060296,Lékárna,Tier 3
60,Lékárna - Nemocnice Ivančice,00225827,Ivančice,Jihomoravský kraj,chytkova@nspiv.cz,"546 439 437, 546 439 439, 546 439 436",Nemocniční lékárna,Tier 3
60,"Lékárna - Stodská nemocnice, a.s.",26361086,Stod,Plzeňský kraj,lekarna@stod.nemocnicepk.cz,377 193 513,Nemocniční lékárna,Tier 3
60,Lékárna Arnika,19863799,Nová Bystřice,Jihočeský kraj,lekarnanovabystrice@email.cz,777 068 957,Lékárna,Tier 3
60,Lékárna Arnika,46679880,Blatná,Jihočeský kraj,lekarna-arnika@iol.cz,383 422 145,Lékárna (L),Tier 3
60,Lékárna AURA,25579029,Velká Bíteš,Kraj Vysočina,aura-bites@seznam.cz,566 531 707,Lékárna s OOVL,Tier 3
60,Lékárna AVE,08859809,Zábřeh,Zlínský kraj,septima@lekarnaave.cz,583216491,Lékárna,Tier 3
60,Lékárna Babice,04146131,Babice,Jihomoravský kraj,lekarnababice@seznam.cz,572 586 200,Lékárna s OOVL,Tier 3
60,Lékárna Belladonna,27802116,Ostrava,Moravskoslezský kraj,lekarna.belladonna@seznam.cz,725 409 190,OOVL,Tier 1
60,Lékárna Benátky,07137087,Kardašova Řečice,Jihočeský kraj,jitkab007@centrum.cz,607 990 589,Lékárna,Tier 3
60,Lékárna BONATE,26384523,Cheb,Karlovarský kraj,cheb@bonate.cz,354693184,Lékárna (L) s OOVL,Tier 3
60,Lékárna Bosco,06628931,Uherské Hradiště,Jihomoravský kraj,lekarnabosco@seznam.cz,572 434 444,Lékárna s OOVL,Tier 3
60,Lékárna Březnice,71354921,Březnice,Středočeský kraj,lekar_breznice@volny.cz,"318 682 050, 602 393 667",Lékárna,Tier 3
60,Lékárna Břidličná,09485597,Břidličná,Zlínský kraj,lekarnabridlicna@gmail.com,554 286 207,Lékárna,Tier 3
60,Lékárna Chrudimské nemocnice,27520536,Chrudim,Pardubický kraj,lekarna.chn@nempk.cz,469 653 172,Nemocniční lékárna,Tier 3
60,Lékárna Comfort Pharmacy,22122109,Čejkovice,Jihomoravský kraj,comfortpharmacy@seznam.cz,606 746 974,Lékárna,Tier 3
60,Lékárna Condor,27403114,Votice,Středočeský kraj,lekarna.condor@innera.cz,311 722 001,Lékárna,Tier 3
60,Lékárna Dahlia,25319108,Slavičín,Olomoucký kraj,lekarnadahlia@centrum.cz,577 342 298,Lékárna s OOVL,Tier 3
60,Lékárna Dobromysl,67521096,Nové Město na Moravě,Kraj Vysočina,lekarnadobromysl@seznam.cz,566 617 499,Lékárna s OOVL,Tier 3
60,Lékárna Dolní Kralovice,27450007,Dolní Kralovice,Středočeský kraj,kralovice@lekarnavlasim.cz,326 902 598,Lékárna,Tier 3
60,Lékárna DUO,26871068,Vsetín,Olomoucký kraj,duolekarna@nemocnice-vs.cz,571 419 296,Nemocniční lékárna,Tier 3
60,Lékárna Erica,29147042,Čelákovice,Středočeský kraj,celakovice@mojelekarna.cz,326992025,Lékárna,Tier 3
60,Lékárna Fryšták,02707039,Fryšták,Olomoucký kraj,lekarna.frystak@seznam.cz,577 911 088,Lékárna s OOVL,Tier 3
60,Lékárna HERBA,66634482,Šluknov,Ústecký kraj,lekarna.herba@seznam.cz,412 386 515,Lékárna,Tier 3
60,Lékárna Hodonín,23509813,Hodonín,Jihomoravský kraj,benuhodonin@jspharma.cz,518 344 413,Lékárna,Tier 3
60,Lékárna Holoubkov,48379417,Holoubkov,Plzeňský kraj,lekarna.holoubkov@seznam.cz,371 751 643,Lékárna s OOVL,Tier 3
60,Lékárna Horní Benešov,23492864,Horní Benešov,Zlínský kraj,lekarnahb@seznam.cz,554 748 070,Lékárna,Tier 3
60,Lékárna Hrabyně,29147042,Hrabyně,Moravskoslezský kraj,hrabyne@mojelekarna.cz,553 775 291,Lékárna,Tier 3
60,LÉKÁRNA HROMŮVKA,47677406,Hranice,Olomoucký kraj,lekarna@nemocnice-hranice.cz,"581 679 327, 581 679 339",Nemocniční lékárna,Tier 3
60,Lékárna iRO,23777877,Hodonín,Jihomoravský kraj,kusimalekarna@gmail.com,604 990 878,Lékárna,Tier 3
60,Lékárna Jesenia,03150933,Jeseník,Zlínský kraj,"jesenia@email.cz, jesenia@seznam.cz",584 412 030,Lékárna s odb. prac. (LO),Tier 3
60,Lékárna Jílové,08593752,Jílové,Ústecký kraj,jilove.lekarna@seznam.cz,412 550 202,Lékárna,Tier 3
60,Lékárna Karolinka,05966159,Karolinka,Olomoucký kraj,lekarnakarolinka@seznam.cz,732 925 478,Lékárna,Tier 3
60,Lékárna Katovická,26095181,Strakonice,Jihočeský kraj,katovicka@nemst.cz,608 160 458,Lékárna,Tier 3
60,Lékárna Klatovské nemocnice,26360527,Klatovy,Plzeňský kraj,"lekarna1@klatovy.nemocnicepk.cz, zdenka.kojanova@klatovy.nemocnicepk.cz","376 335 153, 777 363 019",Nemocniční lékárna,Tier 3
60,Lékárna Konice,26951185,Konice,Zlínský kraj,lekarna.konice@iol.cz,582 396 560,Lékárna s OOVL,Tier 3
60,Lékárna Kopřivnice,01874365,Kopřivnice,Moravskoslezský kraj,lekarna.koprivnice@gmail.com,777 475 177,Lékárna (L),Tier 3
60,"Lékárna, Kroměřížská nemocnice a.s.",27660532,Kroměříž,Olomoucký kraj,lekarna@nem-km.cz,573 322 235,Nemocniční lékárna,Tier 3
60,Lékárna Křinec,62444905,Křinec,Středočeský kraj,lekarna.krinec@email.cz,325 588 220,Lékárna s OOVL,Tier 3
60,Lékárna Kyjov,23509813,Kyjov,Jihomoravský kraj,benukyjov@jspharma.cz,515 556 320,Lékárna,Tier 3
60,Lékárna LEMON,06084567,Moravská Třebová,Kraj Vysočina,moravskatrebova.namesti@lekarnalemon.cz,606 777 094,Lékárna,Tier 3
60,Lékárna LUNAKROM MORAVIA s.r.o.,28348893,Kroměříž,Olomoucký kraj,lekarna.km@cmail.cz,573 338 608,Lékárna s OOVL,Tier 3
60,Lékárna Mamed Hulín,07836732,Hulín,Olomoucký kraj,lekarnamamedhulin@tiscali.cz,573 331 991,Lékárna,Tier 3
60,Lékárna Medica,29254477,Napajedla,Olomoucký kraj,napajedla@lekarnamedica.cz,730 895 004,Lékárna,Tier 3
60,Lékárna MEDINA,87440059,Brandýsek,Středočeský kraj,medina.brandysek@gmail.com,730 778 111,Lékárna s OOVL,Tier 3
60,Lékárna MEDINA,87440059,Smečno,Středočeský kraj,lekarna.medina@gmail.com,720 202 898,Lékárna s OOVL,Tier 3
60,Lékárna MMN,05421888,Jilemnice,Královéhradecký kraj,lekarna@nemjil.cz,481 551 195,Nemocniční lékárna,Tier 3
60,Lékárna Mnichovice,08024651,Mnichovice,Středočeský kraj,"lekarnamnichovice@centrum.cz, lekarnamnichovice@email.cz",323 641 143,Lékárna,Tier 3
60,Lékárna Modřice,19628072,Modřice,Jihomoravský kraj,lekarna.modrice@centrum.cz,547 216 850,Lékárna,Tier 3
60,Lékárna Mšeno,00237078,Mšeno,Středočeský kraj,lekarna@mestomseno.cz,315 693 107,Lékárna,Tier 3
60,Lékárna Mutěnice,69716609,Mutěnice,Jihomoravský kraj,lekarna.mutenice@quick.cz,518 370 613,Lékárna s OOVL,Tier 3
60,Lékárna Na Horním náměstí,06628931,Slavičín,Olomoucký kraj,lekarnaslavicin@seznam.cz,777759482,Lékárna,Tier 3
60,Lékárna na městečku,14366991,Pozořice,Jihomoravský kraj,lekarna.pozorice@seznam.cz,"544 226 328, 731 486 563",Lékárna,Tier 3
60,Lékárna Na náměstí,29255406,Hustopeče,Jihomoravský kraj,lekarna-namesti@hytych.cz,519 411 360,Lékárna (L) s OOVL,Tier 3
60,Lékárna Na Náměstí,28847636,Havlíčkův Brod,Kraj Vysočina,lekarna.namestihb@email.cz,"569 426 663, 724 921 645",Lékárna,Tier 3
60,Lékárna Na Poliklinice,11780941,Žatec,Ústecký kraj,lekarna@nemzatec.cz,414 110 602,Nemocniční lékárna,Tier 3
60,Lékárna Na Poliklinice,27520536,Svitavy,Pardubický kraj,olga.lahodna@nempk.cz,461 569 262,Nemocniční základní,Tier 3
60,Lékárna Na poliklinice - Platan s.r.o.,25286773,Semily,Královéhradecký kraj,lekarnasem@lekarenskyholding.cz,481 624 757,Lékárna (L) s OOVL,Tier 3
60,Lékárna na poliklinice Planá s.r.o.,19933151,Planá,Plzeňský kraj,lek.pol.plana@quick.cz,374794155,Lékárna,Tier 3
60,"Lékárna Na Rynku, s.r.o.",09181547,Kunovice,Jihomoravský kraj,info@lekarnanarynku.cz,572549202,Lékárna,Tier 3
60,Lékárna Na zdravotním středisku,06628931,Brumov-Bylnice,Olomoucký kraj,lekarnabrumov@seznam.cz,577330584,Lékárna,Tier 3
60,Lékárna nemocnice,27660915,Uherské Hradiště,Jihomoravský kraj,lekarna@nemuh.cz,572 529 262,Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice,26095181,Strakonice,Jihočeský kraj,lekarna@nemocnice-st.cz,383 314 390,Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice,26095190,Písek,Jihočeský kraj,lekarna@nemopisek.cz,"382 213 503, 382 772 721",Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice Blansko,00386634,Blansko,Jihomoravský kraj,lekarna@nemobk.cz,"516 838 160, 516 838 160",Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice Boskovice s.r.o.,26925974,Boskovice,Jihomoravský kraj,lekarna@nembce.cz,516491267,Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice Bruntál,00844641,Bruntál,Zlínský kraj,lekarna.bruntal@szzkrnov.cz,724 113 696,Lékárna,Tier 3
60,Lékárna Nemocnice Břeclav,00390780,Břeclav,Jihomoravský kraj,lekarna@nembv.cz,"519 315 590, 519 315 593",Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice Český Krumlov,26095149,Český Krumlov,Jihočeský kraj,lekarna@nemck.cz,380 761 253,Nemocniční lékárna,Tier 3
60,Lékárna nemocnice Jičín,26001551,Jičín,Královéhradecký kraj,lekarna@nemjc.cz,493 582 226,Nemocniční lékárna,Tier 3
60,Lékárna Nemocnice Jindřichův Hradec,26095157,Jindřichův Hradec,Jihočeský kraj,lekarna@nemjh.cz,384 376 445,Nemocniční lékárna,Tier 3
60,Lékárna nemocnice Kolín,27256391,Kolín,Středočeský kraj,"lekarna@nemocnicekolin.cz, nlko@email.cz","321 756 539, 321 721 855",Nemocniční lékárna,Tier 3
60,LÉKÁRNA Nemocnice Kyjov - veřejná lékárna I.,00226912,Kyjov,Jihomoravský kraj,lekarna@nemkyj.cz,518601073,Nemocniční základní,Tier 3
60,Lékárna Nemocnice Slaný,00875295,Slaný,Středočeský kraj,lekarna@nemsl.cz,"312 575 371, 775 861 012",Nemocniční lékárna,Tier 3
60,Lékárna nemocnice Třinec,00534242,Třinec,Moravskoslezský kraj,lekarna@nemtr.cz,"558 309 641, 558 309 647",Nemocniční lékárna,Tier 3
60,LÉKÁRNA NEMOCNICE TURNOV,27283933,Turnov,Královéhradecký kraj,lekarna.turnov@nemlib.cz,481 446 196,Nemocniční základní,Tier 3
60,Lékárna Nemocnice Vyškov,00839205,Vyškov,Jihomoravský kraj,"navratilova@nemvy.cz, lekarna@nemvy.cz","517 315 680, 517 334 043",Nemocniční lékárna,Tier 3
60,LÉKÁRNA NERIUM s.r.o.,27831582,Odry,Moravskoslezský kraj,chrenkova.lekarna@tiscali.cz,556 730 146,Lékárna s odb. prac. (LO),Tier 3
60,Lékárna NIKA,65203038,Vamberk,Královéhradecký kraj,lekarnanika@seznam.cz,494 544 477,Lékárna s OOVL,Tier 3
60,Lékárna Nové Město nad Metují,27490963,Nové Město nad Metují,Pardubický kraj,suk.martin@atlas.cz,491 431 276,Lékárna s OOVL,Tier 3
60,Lékárna Nový Hrozenkov,05966159,Nový Hrozenkov,Olomoucký kraj,leknh@seznam.cz,725121892,Lékárna,Tier 3
60,Lékárna Orchidej,19322941,Litoměřice,Ústecký kraj,litomerice.zeleticka@lekarnalemon.cz,725439589,Lékárna,Tier 3
60,Lékárna Pacov,49056646,Pacov,Jihočeský kraj,lekarnapacov@seznam.cz,565 442 034,Lékárna,Tier 3
60,Lékárna Palma,08018961,Luhačovice,Olomoucký kraj,lekarna.palma@seznam.cz,577 131 301,Lékárna,Tier 3
60,"Lékárna Panacea, Rokycanská nemocnice, a.s.",26360900,Rokycany,Plzeňský kraj,lekarna@rokycany.nemocnicepk.cz,371 762 140,Nemocniční lékárna,Tier 3
60,Lékárna Pod Lesem,00666262,Dobrá Voda u Českých Budějovic,Jihočeský kraj,vedouci.lekarna@domov-dobravoda.cz,387 721 141,Lékárna,Tier 3
60,LÉKÁRNA POD SUCHÝM VRCHEM,02625547,Červená Voda,Pardubický kraj,cervenavoda.lekarna@seznam.cz,465 626 221,Lékárna,Tier 3
60,Lékárna Pod věží,26373254,Planá,Plzeňský kraj,lekarnapodvezi@seznam.cz,374 798 333,Lékárna (L) s OOVL,Tier 3
60,Lékárna Poliklinika,07565127,Hlučín,Moravskoslezský kraj,kovalcikova.lek@seznam.cz,595042728,Lékárna,Tier 3
60,Lékárna Poliklinika Říčany,02427150,Říčany,Středočeský kraj,ricany@mistnilekarna.cz,725941330,Lékárna,Tier 3
60,LÉKÁRNA RADBUZA,63546795,Bělá nad Radbuzou,Plzeňský kraj,lekarnabelanr@seznam.cz,379 495 347,Lékárna s OOVL,Tier 3
60,Lékárna Rajhrad,26977737,Rajhrad,Jihomoravský kraj,"moravskelekarny@seznam.cz, moravskelekarny@centrum.cz","547 229 696, 910 807 857",Lékárna (L) s OOVL,Tier 3
60,Lékárna Raškovice,27767833,Raškovice,Moravskoslezský kraj,"lekarnamariapharm@seznam.cz, lekarnaraskovice@lekarnafrydek.cz",558692303,Lékárna,Tier 3
60,Lékárna Salus,28629426,Šternberk,Zlínský kraj,salus@lekarnarelax.cz,585 013 123,Lékárna,Tier 3
60,Lékárna SALVIA,02430509,Náměšť nad Oslavou,Jihomoravský kraj,"salvia.lek@seznam.cz, salvia@tiscali.cz",568 620 064,Lékárna s OOVL,Tier 3
60,Lékárna Sázava,25633741,Sázava,Středočeský kraj,sazava@neopharmlekarna.cz,327 312 662,Lékárna,Tier 3
60,Lékárna Svaté Zdislavy,17796555,Jablonné v Podještědí,Liberecký kraj,l.jablonne@seznam.cz,775409587,Lékárna,Tier 3
60,Lékárna Tilia,49036114,Strmilov,Jihočeský kraj,lekarna.strmilov@seznam.cz,384 392 486,Lékárna s OOVL,Tier 3
60,Lékárna Tilia,25319108,Slavičín,Olomoucký kraj,lekarnatilia@post.cz,577011850,Lékárna,Tier 3
60,Lékárna TILIA,14416387,Mirovice,Jihočeský kraj,lmirovice@volny.cz,382 274 180,Lékárna,Tier 3
60,"Lékárna TOMMA, s.r.o.",23499117,Strání,Jihomoravský kraj,tomanovamarcela@seznam.cz,572 695 540,Lékárna,Tier 3
60,Lékárna Travel Free,26337550,Aš,Karlovarský kraj,lekarna.as@gmail.cz,354 594 078,Lékárna,Tier 3
60,Lékárna TRIO,28855451,Lomnice nad Popelkou,Královéhradecký kraj,lekarna.lomnice@centrum.cz,481 671 900,Lékárna (L),Tier 3
60,Lékárna U Anděla strážce,46633936,Tábor,Jihočeský kraj,taleka@seznam.cz,"381 252 210, 381 256 208",Lékárna (L) s OOVL,Tier 2
60,Lékárna U Bílého anděla,29372526,Jevíčko,Pardubický kraj,jevlek@tiscali.cz,461 325 600,Lékárna (L) s OOVL,Tier 3
60,Lékárna U Brány,26001551,Jičín,Královéhradecký kraj,lekarnaubrany@nemjc.cz,493 582 694,Nemocniční základní,Tier 3
60,Lékárna U Cepků,07737106,Jindřichův Hradec,Jihočeský kraj,lekarnaucepku@centrum.cz,384 399 259,Lékárna,Tier 3
60,Lékárna U České koruny,25999532,Semily,Královéhradecký kraj,lenasm@email.cz,481 622 505,Lékárna s OOVL,Tier 3
60,Lékárna U České koruny,28860951,Lázně Bělohrad,Královéhradecký kraj,lekarnalb@seznam.cz,493 792 273,Lékárna s OOVL,Tier 3
60,Lékárna U Českého lva Roudnice nad Labem s.r.o.,25011758,Roudnice nad Labem,Ústecký kraj,info@lekarnauceskeholva.cz,416 838 120,Lékárna,Tier 3
60,Lékárna U dvou hrdliček,61458937,Humpolec,Jihočeský kraj,info@udvouhrdlicek.cz,777 993 786,Lékárna,Tier 3
60,Lékárna U Jana,23492864,Město Albrechtice,Zlínský kraj,lekarna.m.albrechtice@seznam.cz,554 610 367,Lékárna,Tier 3
60,Lékárna U Kašny,28814649,Heřmanův Městec,Pardubický kraj,lekarna.ukasny@quick.cz,469 696 659,Lékárna s OOVL,Tier 3
60,Lékárna U kostela,06712428,Kraslice,Karlovarský kraj,lekarnaukostela@seznam.cz,352 687 709,Lékárna,Tier 3
60,Lékárna U kostela,70401136,Polná,Kraj Vysočina,"lek.polna@seznam.cz, lek.polna@seznam.cz","567 222 142, 567222142",Lékárna s OOVL,Tier 3
60,Lékárna U kostela sv. Jakuba,17127475,Moravská Nová Ves,Jihomoravský kraj,bambas6@seznam.cz,519 342 391,Lékárna,Tier 3
60,Lékárna U Lva,46960856,Mikulov,Jihomoravský kraj,lekarnaulvamikulov@email.cz,519 510 171,Lékárna s OOVL,Tier 3
60,Lékárna U Marie Pomocné,08110212,Bzenec,Jihomoravský kraj,mariepomocna@tiscali.cz,518 384 248,Lékárna,Tier 3
60,Lékárna U Matky Boží,67702911,Brušperk,Moravskoslezský kraj,lumbb@seznam.cz,558 666 208,Lékárna s OOVL,Tier 3
60,Lékárna U nádraží,63047233,Český Těšín,Moravskoslezský kraj,unadrazi.ct@tiscali.cz,"558 711 172, 605 070 548",Lékárna,Tier 3
60,Lékárna u nemocnice,27256391,Kutná Hora,Středočeský kraj,radovan.hejsky@nemkh.cz,"327 503 174, 327 512 825",Nemocniční základní,Tier 3
60,Lékárna U nemocnice,48150274,Čáslav,Středočeský kraj,lekarna-u-nemocnice@seznam.cz,313 109 413,Lékárna (L),Tier 3
60,Lékárna U Nemocnice,06432816,Litomyšl,Kraj Vysočina,lekarna@lekyhned.cz,461 615 617,Lékárna s OOVL,Tier 3
60,"Lékárna ""U parku"", spol. s  r.o.",47537418,Rakovník,Středočeský kraj,lekarnauparku@seznam.cz,313 512 318,Lékárna,Tier 3
60,Lékárna U Romedia,87730049,Choltice,Pardubický kraj,lekarna.choltice@seznam.cz,466 972 173,Lékárna s OOVL,Tier 3
60,Lékárna U Sv. Mikuláše,03886794,Brankovice,Jihomoravský kraj,odrazilova@tiscali.cz,517 369 725,Lékárna,Tier 3
60,Lékárna U sv. Václava,06609147,Jílové u Prahy,Středočeský kraj,vedouci@lekarnavaclav.com,241 430 940,Lékárna,Tier 3
60,Lékárna U svatého Jana,70944229,Ostrava,Moravskoslezský kraj,lekarnausvatehojana@seznam.cz,596 769 022,OOVL,Tier 1
60,Lékárna U svatého Jiří s.r.o.,25377248,Brušperk,Moravskoslezský kraj,lekarnasvjiri@quick.cz,558 666 223,Lékárna s OOVL,Tier 3
60,Lékárna U sv.Jiří,00673552,Horní Beřkovice,Ústecký kraj,lekarna@pnhberkovice,"416 808 242, 416 808 246",Nemocniční základní,Tier 3
60,Lékárna U Zlaté číše,28570481,Nová Paka,Královéhradecký kraj,novapaka@mojelekarna.cz,493 721 020,Lékárna s OOVL,Tier 3
60,Lékárna U Zlaté koruny,28570481,Jirkov,Ústecký kraj,martin.gargos@seznam.cz,474 654 195,Lékárna,Tier 3
60,Lékárna U Zlaté koruny,06386148,Soběslav,Jihočeský kraj,leksob@seznam.cz,381 521 155,Lékárna,Tier 3
60,Lékárna VIA,28711394,Česká Kamenice,Ústecký kraj,"lhanich@viamedical.cz, lekarna@viamedical.cz",412 582 929,Lékárna (L),Tier 3
60,Lékárna Viola s.r.o.,27465357,Opočno,Královéhradecký kraj,lekarna.opocno@gmail.com,494 668 326,Lékárna (L),Tier 3
60,Lékárna Violka,28850246,Luže,Pardubický kraj,lekarna.luze@seznam.cz,730 806 402,Lékárna (L) s OOVL,Tier 3
60,Lékárna Vitax Praha,27408205,Pelhřimov,Jihočeský kraj,josef.bakes@vitaxpraha.cz,606 633 632,Lékárna,Tier 3
60,Lékárna VOLARY,26040719,Volary,Jihočeský kraj,lekbavorov@volny.cz,602 447 364,Lékárna s OOVL,Tier 3
60,Lékárna Volyně,23331721,Volyně,Jihočeský kraj,anezka.juzkova@gmail.com,606 253 234,Lékárna,Tier 3
60,Lékárna Vracov,63482860,Vracov,Jihomoravský kraj,lekarna.vracov@seznam.cz,530 335 379,Lékárna,Tier 3
60,Lékárna Zastavka s.r.o.,22173056,Zastávka,Jihomoravský kraj,lek.zastavka@volny.cz,546 411 247,Lékárna,Tier 3
60,Lékárna Zdounky s.r.o.,29320861,Zdounky,Olomoucký kraj,lekarnazdounky@centrum.cz,573 365 132,Lékárna (L),Tier 3
60,Lékárna 203-02,26725592,Slaný,Středočeský kraj,lekarnaslany@seznam.cz,"312 520 035, 312 522 251",Lékárna s OOVL,Tier 3
60,Libušina lékárna,23591943,Bechyně,Jihočeský kraj,lek.bechyne@volny.cz,380 120 513,Lékárna,Tier 3
60,Montana,27485781,Jilemnice,Královéhradecký kraj,lekarna.montana@seznam.cz,"481 311 862, 481 540 289",Lékárna s OOVL,Tier 3
60,Na Vyšehradě,61770931,Manětín,Plzeňský kraj,spa.lekarna@razdva.cz,373 392 207,Lékárna s OOVL,Tier 3
60,"Nemocnice Pelhřimov p.o., ústavní lékárna",00511951,Pelhřimov,Jihočeský kraj,lekarna@nempe.cz,565 355 595,Nemocniční lékárna,Tier 3
60,"Nemocnice Prachatice, a.s., lékárna",26095165,Prachatice,Jihočeský kraj,lekarna@nempt.cz,"388 600 445, 702 012 243",Nemocniční lékárna,Tier 3
60,Nemocnice Valtice s.r.o.,63488329,Valtice,Jihomoravský kraj,vomackova@nemvalt.cz,519 363 154,Nemocniční základní,Tier 3
60,Nemocniční lékárna,00829838,Jablonec nad Nisou,Liberecký kraj,tomiskova@nemjbc.cz,"483 345 740, 483 345 744",Nemocniční lékárna,Tier 3
